fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-0352,troubleshooting,Daily Symbol Limit Error,https://docs.optionalpha.com/technical-documentation/troubleshooting/daily-symbol-limit-error,Symbols can be added and replaced freely at any time until the 10-symbol limit is reached.,You can always add and replace symbols until you reach the limit.,DOCUMENTED,,2026-08-04,696be186adb7d0b7c1e5569a47f75e7f68c457a0eef75f95b515d38e664eda48
OA-0353,troubleshooting,Daily Symbol Limit Error,https://docs.optionalpha.com/technical-documentation/troubleshooting/daily-symbol-limit-error,The page does not state whether an automation stopped by the symbol-limit error resumes automatically the next trading day or requires manual re-enabling.,,DOCS-SILENT,Does a symbol-limit stop clear automatically at the next trading day or require manual re-enable of the automation?,2026-08-04,696be186adb7d0b7c1e5569a47f75e7f68c457a0eef75f95b515d38e664eda48
OA-0354,troubleshooting,Daily Symbol Limit Error,https://docs.optionalpha.com/technical-documentation/troubleshooting/daily-symbol-limit-error,The page does not state whether the symbol-limit error counts toward the 10-errors-per-day excessive errors failsafe.,,DOCS-SILENT,Does a symbol-limit error increment the excessive-errors failsafe counter?,2026-08-04,696be186adb7d0b7c1e5569a47f75e7f68c457a0eef75f95b515d38e664eda48
OA-0355,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,Automation errors are surfaced on the homepage.,Bots have safeguards that alert you when your automations encounter an error. Errors will show up on the homepage.,DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0356,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,The excessive errors failsafe automatically turns off all of a bot's automations if the bot encounters 10 errors in one day.,The “excessive errors” failsafe is a protection that automatically turns off all automations if a bot encounters 10 errors in one day.,DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0357,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,The automatic shutoff happens at the moment the bot hits its 10th automation error of the day.,"When a bot hits the 10th automation error in one day, the bot's automations automatically turns off.",DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0358,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"The error that triggered the failsafe alert is viewable by clicking ""errors"" in the bot dashboard's activity summary.",You can view the error that triggered the alert by clicking “errors” in the bot dashboard’s activity summary.,DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0359,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"Errors are also displayed in the bot's log, and the automation log provides more detail than the bot's log.","Errors are also displayed in the bot's log, and the automation log will provide more details.",DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0360,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"After the ten-error failsafe trips, the user can turn the bot's automations back on the same day.","If a bot hits the ten error limit in one day, you can always turn automations on again.",DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0361,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"If a re-enabled bot encounters even one more error on the same day, its automations turn off again for excessive errors.","However, if the bot encounters another error on the same day, the automations will turn off again for excessive errors.",DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0362,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"The excessive error count resets on the next trading day, not at midnight or after a fixed interval.",The excessive error count resets the next trading day.,DOCUMENTED,,2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0363,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"The page does not state what happens to open positions, working orders, or active monitors while a bot's automations are turned off by the failsafe.",,DOCS-SILENT,"When the failsafe turns automations off, are open positions still monitored and are working exit orders left in place?",2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0364,troubleshooting,Excessive Errors Failsafe,https://docs.optionalpha.com/technical-documentation/troubleshooting/excessive-errors-failsafe,"The page does not define which error types count toward the 10-per-day threshold (e.g., whether warnings or broker rejections count).",,DOCS-SILENT,"Which error types increment the excessive-errors counter — all automation errors, or only some categories?",2026-08-04,58747467d16bd2a2a78db106dde65547cd1d0f5a739d371c39b7f4792e838721
OA-0365,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,Bot event loops typically occur in bots that run on event triggers.,Bot event loops typically occur in bots that run on event triggers.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0366,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,The event loop error can happen when open position or close position actions are used inside an automation without care.,The error can happen if you’re not careful when using open position or close position actions inside an automation.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0367,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,Position limits and capital allocation limits exist to prevent a bot from entering a looping scenario that opens and closes positions beyond the limits set in the bot's global settings.,The limits prevent the bot from entering a “looping” scenario where it opens and closes positions beyond the limits you’ve set in the bot’s global settings.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0368,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,"A ""Position opened"" trigger runs an automation once, instantly after the bot opens a position.",“Position opened” triggers tell the bot to run an automation once instantly after the bot opens a position.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0369,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,"A ""Position closed"" trigger runs an automation as soon as a position is closed.",“Position closed” triggers tell the bot to run an automation as soon as a position is closed.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0370,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,An event loop is a situation where positions are opened or closed because of related events and become stuck repeating.,Event loops are a unique situation where positions are opened or closed because of related events and subsequently become stuck in a “loop.”,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0371,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,"A loop example is an event that opens a position when another closes, where the close in turn triggers another open, producing endless entries and exits.","For example, an event could automatically open a position when another is closed. Closing the position could trigger another event that immediately opens a new position, thereby causing the bot to enter and exit positions in an endless loop.",DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0372,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,An event loop drives the bot to reach its daily and/or total position limit.,The event loop will cause the bot to reach its daily and/or total position limit.,DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
OA-0373,troubleshooting,Bot Event Loops,https://docs.optionalpha.com/technical-documentation/troubleshooting/bot-event-loops,"The bot event loop error is a specific, deliberate platform error, not an incidental failure.","The bot event loop error is a specific, deliberate error you can encounter if you’re not careful setting up your event automation actions",DOCUMENTED,,2026-08-04,75e99e9fcf7a8c9ccdaacd21d94badbd13944043b2ed856e1b8795849495f169
